"baseline","model","sespec_case_id","baseline_case_id","sespec_path","baseline_path","sespec_func","baseline_func","signature","body_hash","case_id_aligned","coverage"
"autospec","gpt-5","305","305","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/305/foo305.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/305/sespec_0305_merged.c","foo305","findPeak","","","1","ok"
"autospec","gpt-5","306","306","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/306/foo209.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/306/sespec_0306_merged.c","foo209","findLucas","","","1","ok"
"autospec","gpt-5","307","307","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/307/foo307.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/307/sespec_0307_merged.c","foo307","largestPos","","","1","ok"
"autospec","gpt-5","308","308","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/308/foo308.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/308/sespec_0308_merged.c","foo308","largestPos","","","1","ok"
"autospec","gpt-5","309","309","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/309/foo309.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/309/sespec_0309_merged.c","foo309","largestPos","","","1","ok"
"autospec","gpt-5","310","310","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/310/foo310.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/310/sespec_0310_merged.c","foo310","sqrtRoot","","","1","ok"
"autospec","gpt-5","316","316","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/316/foo316.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/316/sespec_0316_merged.c","foo316","countFac","","","1","ok"
"autospec","gpt-5","317","317","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/317/foo317.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/317/sespec_0317_merged.c","foo317","countFac","","","1","ok"
"autospec","gpt-5","318","318","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/318/foo318.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/318/sespec_0318_merged.c","foo318","countFac","","","1","ok"
"autospec","gpt-5","319","319","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/319/foo319.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/319/sespec_0319_merged.c","foo319","lcm","","","1","ok"
"autospec","gpt-5","320","320","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/320/foo136.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/320/sespec_0320_merged.c","foo136","lcm","","","1","ok"
"autospec","gpt-5","321","321","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/321/foo321.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/321/sespec_0321_merged.c","foo321","lcm","","","1","ok"
"autospec","gpt-5","322","322","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/322/foo322.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/322/sespec_0322_merged.c","foo322","lcm","","","1","ok"
"autospec","gpt-5","324","324","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/324/foo149.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/324/sespec_0324_merged.c","foo149","firstDigit","","","1","ok"
"autospec","gpt-5","325","325","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/325/foo325.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/325/sespec_0325_merged.c","foo325","firstDigit","","","1","ok"
"autospec","gpt-5","326","326","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/326/foo326.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/326/sespec_0326_merged.c","foo326","firstDigit","","","1","ok"
"autospec","gpt-5","327","327","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/327/foo156_c327.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/327/sespec_0327_merged.c","foo156_c327","firstDigit","","","1","ok"
"autospec","gpt-5","328","328","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/328/foo328.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/328/sespec_0328_merged.c","foo328","difference","","","1","ok"
"autospec","gpt-5","329","329","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/329/foo329.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/329/sespec_0329_merged.c","foo329","difference","","","1","ok"
"autospec","gpt-5","330","330","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/330/foo330.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/330/sespec_0330_merged.c","foo330","difference","","","1","ok"
"autospec","gpt-5","331","331","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/331/foo331.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/331/sespec_0331_merged.c","foo331","computeLastDigit","","","1","ok"
"autospec","gpt-5","332","332","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/332/foo332.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/332/sespec_0332_merged.c","foo332","computeLastDigit","","","1","ok"
"autospec","gpt-5","333","333","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/333/foo333.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/333/sespec_0333_merged.c","foo333","computeLastDigit","","","1","ok"
"autospec","gpt-5","334","334","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/334/foo334.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/334/sespec_0334_merged.c","foo334","difference","","","1","ok"
"autospec","gpt-5","335","335","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/335/foo335.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/335/sespec_0335_merged.c","foo335","computeLastDigit","","","1","ok"
"autospec","gpt-5","339","339","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/339/foo339.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/339/sespec_0339_merged.c","foo339","findDivisor","","","1","ok"
"autospec","gpt-5","340","340","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/340/foo340.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/340/sespec_0340_merged.c","foo340","findDivisor","","","1","ok"
"autospec","gpt-5","341","341","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/341/foo192.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/341/sespec_0341_merged.c","foo192","findDivisor","","","1","ok"
"autospec","gpt-5","342","342","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/342/foo342.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/342/sespec_0342_merged.c","foo342","countNo","","","1","ok"
"autospec","gpt-5","343","343","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/343/foo343.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/343/sespec_0343_merged.c","foo343","countNo","","","1","ok"
"autospec","gpt-5","344","344","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/344/foo344.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/344/sespec_0344_merged.c","foo344","countNo","","","1","ok"
"autospec","gpt-5","345","345","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/345/foo196_c345.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/345/sespec_0345_merged.c","foo196_c345","sumoffactors","","","1","ok"
"autospec","gpt-5","347","347","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/347/foo347.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/347/sespec_0347_merged.c","foo347","findDivisor","","","1","ok"
"autospec","gpt-5","348","348","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/348/foo348.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/348/sespec_0348_merged.c","foo348","countNo","","","1","ok"
"autospec","gpt-5","349","349","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/349/foo204.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/349/sespec_0349_merged.c","foo204","sumOfOddFactors","","","1","ok"
"autospec","gpt-5","350","350","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/350/foo350.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/350/sespec_0350_merged.c","foo350","evenBitToggleNumber","","","1","ok"
"autospec","gpt-5","351","351","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/351/foo214_c351.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/351/sespec_0351_merged.c","foo214_c351","evenBitToggleNumber","","","1","ok"
"autospec","gpt-5","352","352","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/352/foo352.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/352/sespec_0352_merged.c","foo352","evenBitToggleNumber","","","1","ok"
"autospec","gpt-5","353","353","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/353/foo353.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/353/sespec_0353_merged.c","foo353","evenBitSetNumber","","","1","ok"
"autospec","gpt-5","354","354","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/354/foo354.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/354/sespec_0354_merged.c","foo354","evenBitSetNumber","","","1","ok"
"autospec","gpt-5","355","355","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/355/foo355.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/355/sespec_0355_merged.c","foo355","evenBitSetNumber","","","1","ok"
"autospec","gpt-5","357","357","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/357/foo357.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/357/sespec_0357_merged.c","foo357","evenBitSetNumber","","","1","ok"
"autospec","gpt-5","358","358","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/358/foo358.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/358/sespec_0358_merged.c","foo358","averageOdd","","","1","ok"
"autospec","gpt-5","359","359","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/359/foo359.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/359/sespec_0359_merged.c","foo359","averageOdd","","","1","ok"
"autospec","gpt-5","360","360","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/360/foo360.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/360/sespec_0360_merged.c","foo360","averageOdd","","","1","ok"
"autospec","gpt-5","361","361","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/361/foo361.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/361/sespec_0361_merged.c","foo361","averageEven","","","1","ok"
"autospec","gpt-5","362","362","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/362/foo362.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/362/sespec_0362_merged.c","foo362","averageEven","","","1","ok"
"autospec","gpt-5","363","363","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/363/foo255_c363.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/363/sespec_0363_merged.c","foo255_c363","averageEven","","","1","ok"
"autospec","gpt-5","364","364","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/364/foo364.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/364/sespec_0364_merged.c","foo364","oddDays","","","1","ok"
"autospec","gpt-5","365","365","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/365/foo365.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/365/sespec_0365_merged.c","foo365","averageOdd","","","1","ok"
"autospec","gpt-5","366","366","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/366/foo366.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/366/sespec_0366_merged.c","foo366","averageEven","","","1","ok"
"autospec","gpt-5","367","367","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/367/foo367.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/367/sespec_0367_merged.c","foo367","smallestDivisor","","","1","ok"
"autospec","gpt-5","368","368","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/368/foo368.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/368/sespec_0368_merged.c","foo368","ncrModP","","","1","ok"
"autospec","gpt-5","369","369","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/369/foo369.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/369/sespec_0369_merged.c","foo369","findMaxVal","","","1","ok"
"autospec","gpt-5","370","370","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/370/foo370.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/370/sespec_0370_merged.c","foo370","findMaxVal","","","1","ok"
"autospec","gpt-5","371","371","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/371/foo371.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/371/sespec_0371_merged.c","foo371","findMaxVal","","","1","ok"
"autospec","gpt-5","372","372","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/372/foo372.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/372/sespec_0372_merged.c","foo372","divisor","","","1","ok"
"autospec","gpt-5","373","373","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/373/foo373.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/373/sespec_0373_merged.c","foo373","divisor","","","1","ok"
"autospec","gpt-5","374","374","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/374/foo283_c374.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/374/sespec_0374_merged.c","foo283_c374","divisor","","","1","ok"
"autospec","gpt-5","375","375","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/375/foo375.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/375/sespec_0375_merged.c","foo375","binomialCoeff","","","1","ok"
"autospec","gpt-5","376","376","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/376/foo376.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/376/sespec_0376_merged.c","foo376","binomialCoeff","","","1","ok"
"autospec","gpt-5","378","378","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/378/foo378.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/378/sespec_0378_merged.c","foo378","sumInRange","","","1","ok"
"autospec","gpt-5","379","379","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/379/foo379.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/379/sespec_0379_merged.c","foo379","sumEven","","","1","ok"
"autospec","gpt-5","380","380","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/380/foo289.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/380/sespec_0380_merged.c","foo289","sumDiv","","","1","ok"
"autospec","gpt-5","381","381","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/381/foo381.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/381/sespec_0381_merged.c","foo381","numCommDiv","","","1","ok"
"autospec","gpt-5","382","382","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/382/foo382.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/382/sespec_0382_merged.c","foo382","findMaxVal","","","1","ok"
"autospec","gpt-5","383","383","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/383/foo383.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/383/sespec_0383_merged.c","foo383","divisor","","","1","ok"
"autospec","gpt-5","384","384","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/384/foo384.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/384/sespec_0384_merged.c","foo384","binomialCoeff","","","1","ok"
"autospec","gpt-5","385","385","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/385/foo385.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/385/sespec_0385_merged.c","foo385","roundNum","","","1","ok"
"autospec","gpt-5","386","386","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/386/foo386.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/386/sespec_0386_merged.c","foo386","findNthDigit","","","1","ok"
"autospec","gpt-5","387","387","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/387/foo387.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/387/sespec_0387_merged.c","foo387","findNthDigit","","","1","ok"
"autospec","gpt-5","388","388","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/388/foo388.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/388/sespec_0388_merged.c","foo388","findNthDigit","","","1","ok"
"autospec","gpt-5","389","389","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/389/foo389.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/389/sespec_0389_merged.c","foo389","findNthDigit","","","1","ok"
"autospec","gpt-5","390","390","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/390/foo390.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/390/sespec_0390_merged.c","foo390","permutationCoefficient","","","1","ok"
"autospec","gpt-5","391","391","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/391/foo391.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/391/sespec_0391_merged.c","foo391","nextPerfectSquare","","","1","ok"
"autospec","gpt-5","392","392","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/392/foo392.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/392/sespec_0392_merged.c","foo392","lastTwoDigits","","","1","ok"
"autospec","gpt-5","393","393","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/393/foo393.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/393/sespec_0393_merged.c","foo393","lastTwoDigits","","","1","ok"
"autospec","gpt-5","394","394","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/394/foo317.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/394/sespec_0394_merged.c","foo317","lastTwoDigits","","","1","ok"
"autospec","gpt-5","395","395","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/395/foo321_c395.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/395/sespec_0395_merged.c","foo321_c395","evenPowerSum","","","1","ok"
"autospec","gpt-5","396","396","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/396/foo396.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/396/sespec_0396_merged.c","foo396","evenPowerSum","","","1","ok"
"autospec","gpt-5","397","397","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/397/foo397.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/397/sespec_0397_merged.c","foo397","evenPowerSum","","","1","ok"
"autospec","gpt-5","398","398","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/398/foo398.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/398/sespec_0398_merged.c","foo398","countDigit","","","1","ok"
"autospec","gpt-5","399","399","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/399/foo399.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/399/sespec_0399_merged.c","foo399","countDigit","","","1","ok"
"specgen","gpt-4o","1","1","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/1/foo1.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/1/extracted_from_log.java","foo1","addition","","","1","ok"
"specgen","gpt-4o","28","28","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/28/foo28.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/28/extracted_from_log.java","foo28","f","","","1","ok"
"specgen","gpt-4o","35","35","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/35/foo39.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/35/extracted_from_log.java","foo39","fun","","","1","ok"
"specgen","gpt-4o","40","40","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/40/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/40/extracted_from_log.java","foo42","foo136","","","1","ok"
"specgen","gpt-4o","49","49","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/49/foo49.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/49/extracted_from_log.java","foo49","foo176","","","1","ok"
"specgen","gpt-4o","51","51","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/51/foo52.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/51/extracted_from_log.java","foo52","unknown","","","1","ok"
"specgen","gpt-4o","52","52","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/52/foo52.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/52/extracted_from_log.java","foo52","unknown","","","1","ok"
"specgen","gpt-4o","53","53","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/53/foo53.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/53/extracted_from_log.java","foo53","foo227","","","1","ok"
"specgen","gpt-4o","60","60","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/60/foo61.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/60/extracted_from_log.java","foo61","foo246","","","1","ok"
"specgen","gpt-4o","62","62","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/62/foo61.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/62/extracted_from_log.java","foo61","foo246","","","1","ok"
"specgen","gpt-4o","65","65","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/65/foo253.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/65/extracted_from_log.java","foo253","foo263","","","1","ok"
"specgen","gpt-4o","67","67","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/67/foo67.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/67/extracted_from_log.java","foo67","foo300","","","1","ok"
"specgen","gpt-4o","92","92","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/92/foo8.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/92/final_candidate.java","foo8","calculate","","","1","ok"
"specgen","gpt-4o","93","93","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/93/foo93.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/93/final_candidate.java","foo93","calculate","","","1","ok"
"specgen","gpt-4o","94","94","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/94/foo10.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/94/final_candidate.java","foo10","canWinNim","","","1","ok"
"specgen","gpt-4o","95","95","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/95/foo12.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/95/final_candidate.java","foo12","arrcmp","","","1","ok"
"specgen","gpt-4o","98","98","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/98/foo98.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/98/final_candidate.java","foo98","computeOverlapArea","","","1","ok"
"specgen","gpt-4o","99","99","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/99/foo99.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/99/final_candidate.java","foo99","computeOverlapArea","","","1","ok"
"specgen","gpt-4o","100","100","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/100/foo18.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/100/final_candidate.java","foo18","convertTemperature","","","1","ok"
"specgen","gpt-4o","103","103","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/103/foo103.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/103/final_candidate.java","foo103","divisorGame","","","1","ok"
"specgen","gpt-4o","108","108","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/108/foo29.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/108/final_candidate.java","foo29","fizzBuzz","","","1","ok"
"specgen","gpt-4o","109","109","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/109/foo30.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/109/final_candidate.java","foo30","fizzBuzz","","","1","ok"
"specgen","gpt-4o","110","110","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/110/foo110.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/110/final_candidate.java","foo110","gcd","","","1","ok"
"specgen","gpt-4o","115","115","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/115/foo115.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/115/final_candidate.java","foo115","isCommonFactor","","","1","ok"
"specgen","gpt-4o","116","116","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/116/foo116.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/116/final_candidate.java","foo116","isCommonFactor","","","1","ok"
"specgen","gpt-4o","117","117","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/117/foo117.c","/home/yangfp/SESpec/RESULTS/paper_data/SpecGen/gpt-4o/117/final_candidate.java","foo117","isCommonMultiple","","","1","ok"
