tool,model,case_id,status,source_dir,score,valid_pass,note
SESpec,gpt-5,361,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/361/20260522_153417_1162182_836fc851,9,True,foo361
SESpec,gpt-5,362,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/362/20260522_153431_1162182_9b556fb7,4,True,foo362
SESpec,gpt-5,363,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260516_130937_sespec400_2variants_gpt5/sespec_default/sespec/gpt-5/363/20260517_114828_488434_e5a6d38f,7,True,foo255_c363
SESpec,gpt-5,364,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/364/20260522_164537_1432965_ee9eacab,4,True,foo364
SESpec,gpt-5,365,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/365/20260522_164543_1432965_63167391,18,True,foo365
SESpec,gpt-5,366,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/366/20260522_153457_1162182_4edf0b84,10,True,foo366
SESpec,gpt-5,367,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/367/20260522_153457_1162182_1d08cbc8,23,True,foo367
SESpec,gpt-5,368,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/368/20260522_164545_1432965_c38a40bb,19,True,foo368
SESpec,gpt-5,369,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/369/20260522_164553_1432965_549f0af8,19,True,foo369
SESpec,gpt-5,370,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/370/20260522_153536_1162182_43a7465e,14,True,foo370
SESpec,gpt-5,371,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/371/20260522_153544_1162182_641a0886,10,True,foo371
SESpec,gpt-5,372,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/372/20260522_164615_1432965_e76e4120,11,True,foo372
SESpec,gpt-5,373,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/373/20260522_153613_1162182_fc31919b,9,True,foo373
SESpec,gpt-5,374,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260516_130937_sespec400_2variants_gpt5/sespec_default/sespec/gpt-5/374/20260517_115118_488434_bdb248ae,5,True,foo283_c374
SESpec,gpt-5,375,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/375/20260522_153631_1162182_f247b8d8,6,True,foo375
SESpec,gpt-5,376,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/376/20260522_164628_1432965_204d4b87,7,True,foo376
SESpec,gpt-5,377,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/377/20260522_153741_1162182_bfef4fd9,15,True,foo377
SESpec,gpt-5,378,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/378/20260522_164653_1432965_b293957d,12,True,foo378
SESpec,gpt-5,379,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/379/20260522_164715_1432965_6b0884ab,8,True,foo379
SESpec,gpt-5,380,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260516_130937_sespec400_2variants_gpt5/sespec_default/sespec/gpt-5/380/20260516_144148_3149234_d330ecc0,5,True,foo289
SESpec,gpt-5,381,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/381/20260522_153839_1162182_1875f7d2,12,True,foo381
SESpec,gpt-5,382,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/382/20260522_153843_1162182_eef82456,20,True,foo382
SESpec,gpt-5,383,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/383/20260522_153847_1162182_d10293a9,15,True,foo383
SESpec,gpt-5,384,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/384/20260522_153854_1162182_49374676,8,True,foo384
SESpec,gpt-5,385,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/385/20260522_153903_1162182_90b4b4c1,6,True,foo385
SESpec,gpt-5,386,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/386/20260522_153918_1162182_bde71d46,10,True,foo386
SESpec,gpt-5,387,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/387/20260522_153937_1162182_d6579f07,9,True,foo387
SESpec,gpt-5,388,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/388/20260522_164723_1432965_83086f2d,17,True,foo388
SESpec,gpt-5,389,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/389/20260522_164757_1432965_b9247a46,16,True,foo389
SESpec,gpt-5,390,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/390/20260522_164804_1432965_a853ac2a,17,True,foo390
SESpec,gpt-5,391,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/391/20260522_154011_1162182_2ddb1cba,20,True,foo391
SESpec,gpt-5,392,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/392/20260522_154039_1162182_b6bcefdc,5,True,foo392
SESpec,gpt-5,393,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/393/20260522_154039_1162182_f42dd852,14,True,foo393
SESpec,gpt-5,394,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260516_130937_sespec400_2variants_gpt5/sespec_default/sespec/gpt-5/394/20260516_144549_3149234_cc8715cc,4,True,foo317
SESpec,gpt-5,395,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260516_130937_sespec400_2variants_gpt5/sespec_default/sespec/gpt-5/395/20260517_115428_488434_04173841,3,True,foo321_c395
SESpec,gpt-5,396,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/396/20260522_154113_1162182_382d3a75,11,True,foo396
SESpec,gpt-5,397,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/397/20260522_164822_1432965_46c49e76,10,True,foo397
SESpec,gpt-5,398,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec_gpt5_low_rerun/sespec_default/sespec/gpt-5/398/20260522_164831_1432965_1084ab43,14,True,foo398
SESpec,gpt-5,399,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260522_sespec400_gpt5_strengthened/sespec_default/sespec/gpt-5/399/20260522_154157_1162182_20438de1,12,True,foo399
AutoSpec,gpt-4o,0,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/0,5,True,body_ok
AutoSpec,gpt-4o,1,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/1,1,True,body_ok
AutoSpec,gpt-4o,2,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/2,5,True,body_ok
AutoSpec,gpt-4o,3,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/3,1,True,body_ok
AutoSpec,gpt-4o,4,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/4,0,True,body_ok
AutoSpec,gpt-4o,5,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/5,5,True,body_ok
AutoSpec,gpt-4o,6,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/6,0,False,body_DRIFT
AutoSpec,gpt-4o,7,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/7,4,True,body_ok
AutoSpec,gpt-4o,8,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/8,0,False,body_DRIFT
AutoSpec,gpt-4o,9,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/9,0,False,body_DRIFT
AutoSpec,gpt-4o,10,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/10,5,True,body_ok
AutoSpec,gpt-4o,11,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/11,4,True,body_ok
AutoSpec,gpt-4o,12,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/12,3,True,body_ok
AutoSpec,gpt-4o,13,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/13,0,False,body_ok
AutoSpec,gpt-4o,14,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/14,0,False,body_ok
AutoSpec,gpt-4o,15,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/15,0,False,body_ok
AutoSpec,gpt-4o,16,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/16,0,False,body_ok
AutoSpec,gpt-4o,17,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/17,0,False,body_ok
AutoSpec,gpt-4o,18,no_merged_c,,0,False,
AutoSpec,gpt-4o,19,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/19,0,True,body_ok
AutoSpec,gpt-4o,20,no_merged_c,,0,False,
AutoSpec,gpt-4o,21,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/21,0,False,body_ok
AutoSpec,gpt-4o,22,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/22,0,False,body_ok
AutoSpec,gpt-4o,23,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/23,9,True,body_ok
AutoSpec,gpt-4o,24,no_merged_c,,0,False,
AutoSpec,gpt-4o,25,no_merged_c,,0,False,
AutoSpec,gpt-4o,26,no_merged_c,,0,False,
AutoSpec,gpt-4o,27,no_merged_c,,0,False,
AutoSpec,gpt-4o,28,no_merged_c,,0,False,
AutoSpec,gpt-4o,29,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/29,0,False,body_DRIFT
AutoSpec,gpt-4o,30,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/30,0,False,body_ok
AutoSpec,gpt-4o,31,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/31,4,True,body_ok
AutoSpec,gpt-4o,32,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/32,7,True,body_ok
AutoSpec,gpt-4o,33,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/33,2,True,body_ok
AutoSpec,gpt-4o,34,no_merged_c,,0,False,
AutoSpec,gpt-4o,35,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/35,0,True,body_ok
AutoSpec,gpt-4o,36,no_merged_c,,0,False,
AutoSpec,gpt-4o,37,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/37,1,True,body_DRIFT
AutoSpec,gpt-4o,38,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/38,3,True,body_ok
AutoSpec,gpt-4o,39,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/39,5,True,body_ok
AutoSpec,gpt-4o,40,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/40,4,True,body_ok
AutoSpec,gpt-4o,41,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/41,3,True,body_ok
AutoSpec,gpt-4o,42,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/42,3,True,body_ok
AutoSpec,gpt-4o,43,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/43,5,True,body_ok
AutoSpec,gpt-4o,44,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/44,3,True,body_ok
AutoSpec,gpt-4o,45,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/45,5,True,body_ok
AutoSpec,gpt-4o,46,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/46,3,True,body_ok
AutoSpec,gpt-4o,47,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/47,6,True,body_ok
AutoSpec,gpt-4o,48,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/48,3,True,body_ok
AutoSpec,gpt-4o,49,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/49,3,True,body_ok
AutoSpec,gpt-4o,50,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/50,5,True,body_ok
AutoSpec,gpt-4o,51,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/51,16,True,body_ok
AutoSpec,gpt-4o,52,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/52,10,True,body_ok
AutoSpec,gpt-4o,53,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/53,4,True,body_ok
AutoSpec,gpt-4o,54,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/54,2,True,body_ok
AutoSpec,gpt-4o,55,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/55,2,True,body_ok
AutoSpec,gpt-4o,56,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/56,0,True,body_ok
AutoSpec,gpt-4o,57,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/57,1,True,body_ok
AutoSpec,gpt-4o,58,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/58,0,True,body_ok
AutoSpec,gpt-4o,59,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/59,4,True,body_ok
AutoSpec,gpt-4o,60,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/60,2,True,body_ok
AutoSpec,gpt-4o,61,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/61,3,True,body_ok
AutoSpec,gpt-4o,62,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/62,4,True,body_ok
AutoSpec,gpt-4o,63,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/63,7,True,body_ok
AutoSpec,gpt-4o,64,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/64,10,True,body_ok
AutoSpec,gpt-4o,65,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/65,3,True,body_ok
AutoSpec,gpt-4o,66,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/66,1,True,body_ok
AutoSpec,gpt-4o,67,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/67,10,True,body_ok
AutoSpec,gpt-4o,68,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/68,12,True,body_ok
AutoSpec,gpt-4o,69,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/69,19,True,body_ok
AutoSpec,gpt-4o,70,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/70,13,True,body_ok
AutoSpec,gpt-4o,71,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/71,4,True,body_ok
AutoSpec,gpt-4o,72,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/72,12,True,body_ok
AutoSpec,gpt-4o,73,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/73,3,True,body_ok
AutoSpec,gpt-4o,74,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/74,4,True,body_ok
AutoSpec,gpt-4o,75,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/75,3,True,body_ok
AutoSpec,gpt-4o,76,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/76,4,True,body_ok
AutoSpec,gpt-4o,77,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/77,4,True,body_ok
AutoSpec,gpt-4o,78,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/78,3,True,body_ok
AutoSpec,gpt-4o,79,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/79,3,True,body_ok
AutoSpec,gpt-4o,80,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/80,4,True,body_ok
AutoSpec,gpt-4o,81,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/81,3,True,body_ok
AutoSpec,gpt-4o,82,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/82,0,False,body_ok
AutoSpec,gpt-4o,83,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/83,0,False,body_ok
AutoSpec,gpt-4o,84,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/84,0,False,body_ok
AutoSpec,gpt-4o,85,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/85,0,False,body_ok
AutoSpec,gpt-4o,86,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/86,0,False,body_ok
AutoSpec,gpt-4o,87,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/87,0,False,body_ok
AutoSpec,gpt-4o,88,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/88,0,False,body_ok
AutoSpec,gpt-4o,89,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/89,0,False,body_ok
AutoSpec,gpt-4o,90,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/90,0,False,body_ok
AutoSpec,gpt-4o,91,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/91,0,False,body_ok
AutoSpec,gpt-4o,92,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/92,0,False,body_ok
AutoSpec,gpt-4o,93,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/93,0,False,body_ok
AutoSpec,gpt-4o,94,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/94,4,True,body_ok
AutoSpec,gpt-4o,95,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/95,0,False,body_ok
AutoSpec,gpt-4o,96,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/96,3,True,body_ok
AutoSpec,gpt-4o,97,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/97,2,True,body_ok
AutoSpec,gpt-4o,98,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/98,4,True,body_ok
AutoSpec,gpt-4o,99,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/99,1,True,body_ok
AutoSpec,gpt-4o,100,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/100,0,True,body_ok
AutoSpec,gpt-4o,101,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/101,0,False,body_ok
AutoSpec,gpt-4o,102,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/102,0,False,body_ok
AutoSpec,gpt-4o,103,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/103,5,True,body_ok
AutoSpec,gpt-4o,104,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/104,0,False,body_DRIFT
AutoSpec,gpt-4o,105,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/105,0,False,body_ok
AutoSpec,gpt-4o,106,no_merged_c,,0,False,
AutoSpec,gpt-4o,107,no_merged_c,,0,False,
AutoSpec,gpt-4o,108,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/108,12,True,body_ok
AutoSpec,gpt-4o,109,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/109,9,True,body_ok
AutoSpec,gpt-4o,110,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/110,77,True,body_ok
AutoSpec,gpt-4o,111,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/111,0,False,body_ok
AutoSpec,gpt-4o,112,no_merged_c,,0,False,
AutoSpec,gpt-4o,113,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/113,0,False,body_ok
AutoSpec,gpt-4o,114,no_merged_c,,0,False,
AutoSpec,gpt-4o,115,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/115,3,True,body_ok
AutoSpec,gpt-4o,116,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/116,2,True,body_ok
AutoSpec,gpt-4o,117,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/117,2,True,body_ok
AutoSpec,gpt-4o,118,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/118,3,True,body_ok
AutoSpec,gpt-4o,119,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/119,0,False,body_ok
AutoSpec,gpt-4o,120,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/120,0,False,body_ok
AutoSpec,gpt-4o,121,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/121,0,False,body_ok
AutoSpec,gpt-4o,122,no_merged_c,,0,False,
AutoSpec,gpt-4o,123,no_merged_c,,0,False,
AutoSpec,gpt-4o,124,no_merged_c,,0,False,
AutoSpec,gpt-4o,125,no_merged_c,,0,False,
AutoSpec,gpt-4o,126,no_merged_c,,0,False,
AutoSpec,gpt-4o,127,no_merged_c,,0,False,
AutoSpec,gpt-4o,128,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/128,4,True,body_ok
AutoSpec,gpt-4o,129,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/129,6,True,body_ok
AutoSpec,gpt-4o,130,no_merged_c,,0,False,
AutoSpec,gpt-4o,131,no_merged_c,,0,False,
AutoSpec,gpt-4o,132,no_merged_c,,0,False,
AutoSpec,gpt-4o,133,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/133,0,False,body_DRIFT
AutoSpec,gpt-4o,134,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/134,0,False,body_ok
AutoSpec,gpt-4o,135,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/135,138,True,body_ok
AutoSpec,gpt-4o,136,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/136,0,False,body_ok
AutoSpec,gpt-4o,137,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/137,2,True,body_ok
AutoSpec,gpt-4o,138,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/138,2,True,body_ok
AutoSpec,gpt-4o,139,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/139,2,True,body_ok
AutoSpec,gpt-4o,140,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/140,4,True,body_ok
AutoSpec,gpt-4o,141,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/141,7,True,body_ok
AutoSpec,gpt-4o,142,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/142,4,True,body_ok
AutoSpec,gpt-4o,143,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/143,7,True,body_ok
AutoSpec,gpt-4o,144,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/144,2,True,body_ok
AutoSpec,gpt-4o,145,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/145,5,True,body_ok
AutoSpec,gpt-4o,146,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/146,0,False,body_ok
AutoSpec,gpt-4o,147,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/147,0,False,body_ok
AutoSpec,gpt-4o,148,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/148,0,False,body_ok
AutoSpec,gpt-4o,149,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/149,0,False,body_ok
AutoSpec,gpt-4o,150,matched,/home/yangfp/SESpec/RESULTS/paper_data_legacy/AutoSpec/gpt-4o/150,0,False,body_ok
